# Program:featureCounts v2.0.0; Command:"featureCounts" "-a" "/home/inesbatista/Documents/MASTER/GENOME/Danio_rerio.GRCz10.91.gtf" "-F" "GTF" "-t" "transcript" "-g" "gene_id" "-o" "/home/inesbatista/Documents/MASTER/featureCountsOUT/2020_08_07_danRer10ensembl/V3/transcript.txt" "ZF-B-1_1-Run1.bam" "ZF-B-1_1-Run2.bam" "ZF-B-2_2-Run1.bam" "ZF-B-2_2-Run2.bam" "ZF-B-3_3-Run1.bam" "ZF-B-3_3-Run2.bam" "ZF-I-1_1-Run1.bam" "ZF-I-1_1-Run2.bam" "ZF-I-2_2-Run1.bam" "ZF-I-2_2-Run2.bam" "ZF-I-3_3-Run1.bam" "ZF-I-3_3-Run2.bam" 
Geneid	Chr	Start	End	Strand	Length	ZF-B-1_1-Run1.bam	ZF-B-1_1-Run2.bam	ZF-B-2_2-Run1.bam	ZF-B-2_2-Run2.bam	ZF-B-3_3-Run1.bam	ZF-B-3_3-Run2.bam	ZF-I-1_1-Run1.bam	ZF-I-1_1-Run2.bam	ZF-I-2_2-Run1.bam	ZF-I-2_2-Run2.bam	ZF-I-3_3-Run1.bam	ZF-I-3_3-Run2.bam
ENSDARG00000036168	19	22632455	22720211	+	87757	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062502	19	22733677	22743831	-	10155	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000102035	19	22748998	22762259	-	13262	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070800	19;19	22757488;22757489	22762280;22762280	-;-	4793	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077227	19	22763304	22778969	+	15666	0	2	1	0	3	0	0	0	0	0	1	0
ENSDARG00000096359	19;19	22776633;22778922	22802818;22795657	-;-	26186	0	0	1	0	0	0	0	0	0	0	1	0
ENSDARG00000062590	19;19;19;19;19;19	22823496;22823567;22823972;22823985;22869118;22873639	23037488;23037591;22984114;22894565;22956961;22904708	-;-;-;-;-;-	214096	0	1	1	3	5	1	0	0	1	0	1	0
ENSDARG00000002549	19;19;19;19;19;19	23038108;23039945;23039946;23040013;23042599;23053841	23080075;23079805;23079784;23064640;23079784;23074027	-;-;-;-;-;-	41968	0	0	0	0	1	0	0	0	0	1	0	0
ENSDARG00000085290	19	23061859	23061976	-	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086535	19	23111671	23112432	-	762	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036159	19	23143617	23147489	+	3873	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036158	19	23174793	23259157	-	84365	0	0	2	0	1	0	0	0	0	0	0	0
ENSDARG00000109130	19	23184788	23184904	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000091116	19;19;19	23266334;23266353;23266353	23335441;23335247;23335247	+;+;+	69108	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000040004	19;19;19;19;19	23345854;23350298;23350425;23350425;23409860	23413329;23413288;23413329;23413288;23410709	+;+;+;+;+	67476	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000005510	19	23414858	23418560	+	3703	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093479	19	23458163	23458633	-	471	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092446	19	23459362	23460920	+	1559	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075407	19	23462477	23462959	-	483	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092537	19	23463594	23463896	-	303	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096494	19	23464157	23464191	+	35	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096477	19	23465562	23465837	+	276	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093840	19	23466454	23466693	-	240	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074426	19	23467655	23468140	-	486	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092232	19	23479702	23480515	-	814	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076788	19	23495904	23497577	+	1674	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105919	19;19;19	23500790;23506918;23506918	23507003;23508786;23508786	+;+;+	7997	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092742	19	23529873	23530159	-	287	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096483	19	23530734	23530771	+	38	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096469	19	23535390	23535616	+	227	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074762	19	23536075	23536604	-	530	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089547	19	23536686	23540268	+	3583	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093965	19	23544340	23544978	-	639	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000002013	19;19	23551847;23552629	23665499;23643259	-;-	113653	0	0	0	0	2	1	2	0	2	1	0	0
ENSDARG00000085027	19	23635154	23635272	-	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070774	19;19	23712292;23712293	23715723;23715090	+;+	3432	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094710	19	23715797	23720687	+	4891	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092249	19	23724096	23726270	+	2175	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093012	19;19	23783671;23783678	23786251;23784959	-;-	2581	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092132	19;19	23797008;23797008	23798296;23799547	-;-	2540	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095338	19;19	23833755;23833755	23835019;23836367	-;-	2613	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092964	19;19	23851810;23851810	23853077;23854433	-;-	2624	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093900	19;19	23865460;23866170	23867998;23868022	-;-	2563	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094790	19;19	23883739;23884448	23886386;23886386	-;-	2648	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093475	19;19	23903918;23903918	23905204;23906556	-;-	2639	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094020	19;19	23941035;23941035	23942315;23943659	-;-	2625	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070741	19;19	23964583;23964583	23965856;23967214	-;-	2632	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093154	19	23989402	23992058	-	2657	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092234	19;19	24007740;24007925	24010591;24010591	-;-	2852	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092248	19	24040940	24043606	-	2667	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095442	19	24053466	24057008	+	3543	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092089	19;19;19	24068076;24068458;24069377	24070391;24070391;24070391	+;+;+	2316	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092410	19;19	24075957;24076001	24077801;24077233	-;-	1845	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073793	19	24087301	24090639	-	3339	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093441	19	24097816	24100639	-	2824	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095249	19;19	24123931;24123940	24126607;24125228	-;-	2677	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070740	19	24161509	24163354	-	1846	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095044	19;19	24183245;24183254	24185928;24184542	-;-	2684	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094339	19;19;19	24210512;24210688;24211951	24213341;24213341;24215406	-;-;-	4895	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098205	19	24250477	24253110	-	2634	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000086763	19	24271940	24274574	-	2635	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087879	19;19	24286430;24286438	24289068;24287718	-;-	2639	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000057227	19;19;19	24291497;24291737;24292310	24310958;24310940;24308020	-;-;-	19462	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000057234	19;19;19;19	24313443;24313479;24314064;24330993	24333913;24333911;24330520;24333883	-;-;-;-	20471	0	0	0	0	1	0	0	0	1	0	0	0
ENSDARG00000080384	19	24328959	24329077	+	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062382	19	24334873	24338272	+	3400	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000045094	19;19	24348036;24348036	24386463;24386463	+;+	38428	0	0	0	2	0	1	0	0	0	0	0	0
ENSDARG00000057913	19	24398243	24450487	+	52245	0	2	7	1	6	4	0	0	0	0	0	0
ENSDARG00000069150	19;19	24455607;24455625	24481299;24463043	+;+	25693	0	0	0	0	0	0	0	0	0	0	2	0
ENSDARG00000069147	19;19;19	24484000;24484036;24487999	24490611;24490874;24490432	+;+;+	6875	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107081	19	24493802	24508020	+	14219	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070705	19	24539186	24541234	-	2049	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070704	19;19	24542619;24545243	24551585;24552010	-;-	9392	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107879	19	24557092	24561454	-	4363	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000021444	19	24577489	24579622	-	2134	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108768	19	24598552	24598668	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093777	19	24603371	24604520	-	1150	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000073969	19;19	24611865;24612137	24613916;24614125	-;-	2261	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100241	19	24630002	24630315	-	314	0	0	2	0	1	0	0	0	0	0	0	1
ENSDARG00000089259	19;19	24637645;24637765	24639919;24639731	-;-	2275	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070702	19;19	24679018;24679330	24683187;24683600	-;-	4583	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062352	19;19	24741296;24789973	24807826;24807944	+;+	66649	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000094074	19;19	24810337;24810337	24815615;24919663	+;+	109327	0	0	1	1	0	1	0	0	0	0	0	0
ENSDARG00000012060	19;19;19	24831911;24835444;24835470	24859397;24859198;24859171	-;-;-	27487	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036109	19;19	24860710;24864361	24900622;24900535	-;-	39913	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036107	19	24904180	24908103	+	3924	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000012044	19;19;19	24961508;24961790;24961929	24971400;24971696;24971712	-;-;-	10205	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000098950	19	24990854	25005020	+	14167	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036105	19	25012101	25013054	+	954	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036104	19;19	25056040;25056244	25161338;25161094	-;-	105299	1	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000057010	19;19;19;19	25166243;25168672;25168728;25172322	25173886;25173008;25173008;25173846	-;-;-;-	7644	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000084209	19	25172620	25172751	-	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081895	19	25172970	25173101	-	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000016623	19;19;19	25288110;25298622;25300893	25305061;25305004;25301722	+;+;+	16952	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000036100	19;19	25307067;25307524	25332895;25331297	+;+	25829	0	0	0	1	0	0	0	0	1	0	0	0
ENSDARG00000097873	19	25338308	25351043	+	12736	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000078841	19	25353913	25374170	-	20258	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000004498	19;19	25398157;25398449	25404416;25404417	-;-	6261	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076820	19	25410047	25421386	-	11340	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000099660	19	25472589	25476654	-	4066	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039996	19	25487830	25497488	-	9659	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000039997	19;19;19;19;19;19;19;19	25504776;25504987;25505016;25510579;25526106;25526143;25528573;25562563	25564854;25530463;25529437;25530478;25564811;25535220;25530444;25564761	-;-;-;-;-;-;-;-	60079	1	0	0	2	0	0	0	0	0	0	0	0
ENSDARG00000101183	19	25567193	25568354	+	1162	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000103700	19	25569843	25571035	+	1193	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000100012	19	25571319	25572968	-	1650	0	2	1	0	2	0	0	0	0	0	0	0
ENSDARG00000062305	19;19	25579317;25579317	25717295;25686932	-;-	137979	0	2	3	2	5	1	0	0	0	0	0	0
ENSDARG00000103928	19	25591049	25591169	+	121	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000008503	19	25768066	25843032	-	74967	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000076008	19	25850927	25880068	-	29142	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000002613	19	25880802	25882962	+	2161	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000077084	19;19;19;19;19	25892279;25893980;25893980;25913318;25920422	25929062;25908247;25927516;25920276;25922091	+;+;+;+;+	36784	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092086	19	25924570	25927339	+	2770	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062278	19;19	25928574;25928700	25935389;25935087	-;-	6816	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000080225	19	25934197	25934317	-	121	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036092	19	25942131	25964407	+	22277	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000014490	19	26065403	26068962	+	3560	0	0	3	0	3	0	0	0	0	0	0	0
ENSDARG00000016375	19;19	26070140;26072589	26093769;26093779	-;-	23640	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000007597	19	26095315	26109505	-	14191	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036090	19	26115106	26188757	-	73652	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000062268	19;19	26386749;26488401	26572618;26572308	+;+	185870	0	0	1	0	2	0	0	0	0	0	0	0
ENSDARG00000055206	19	26577486	26650996	-	73511	0	1	2	0	2	0	0	0	0	0	0	0
ENSDARG00000008859	19	26756513	26794432	+	37920	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000031751	19	26839367	27044894	+	205528	0	0	2	0	1	1	0	1	1	0	0	0
ENSDARG00000016811	19;19;19	27055873;27055873;27055874	27089632;27089636;27070366	+;+;+	33764	0	1	1	0	1	0	0	0	0	1	0	0
ENSDARG00000056847	19;19	27094690;27097625	27133496;27139146	+;+	44457	0	1	0	0	1	1	0	0	0	0	0	0
ENSDARG00000033599	19	27133851	27146027	+	12177	0	1	0	0	0	0	0	0	0	0	0	0
ENSDARG00000077776	19;19;19	27146075;27146075;27147899	27152113;27152123;27152120	-;-;-	6049	0	0	1	0	0	0	0	0	1	0	0	0
ENSDARG00000031494	19;19;19;19;19	27156287;27156287;27157103;27158175;27158175	27185695;27185644;27185860;27185644;27185644	-;-;-;-;-	29574	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000107501	19	27195323	27196475	-	1153	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107655	19	27202677	27204057	-	1381	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000107267	19	27221543	27221659	+	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000008832	19;19;19;19	27225985;27226174;27226288;27237443	27239424;27239424;27239424;27239486	-;-;-;-	13502	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092150	19	27243958	27252901	-	8944	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000087611	19	27244281	27260526	+	16246	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062208	19;19	27273618;27273816	27284793;27279403	-;-	11176	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000062206	19;19	27288462;27329201	27339050;27333327	-;-	50589	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000004343	19;19;19;19	27338887;27339051;27339065;27344401	27344107;27347074;27347771;27347210	+;+;+;+	8885	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000103949	19	27353320	27359713	-	6394	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070658	19	27373202	27380125	-	6924	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000015290	19;19	27383134;27407698	27422541;27422540	-;-	39408	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000009511	19	27435209	27439796	+	4588	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000016667	19;19	27456310;27457045	27676863;27676879	-;-	220570	0	1	9	1	5	1	1	0	0	0	0	0
ENSDARG00000106497	19	27588491	27588607	-	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000007136	19;19	27698849;27729495	27730839;27730439	-;-	31991	0	0	1	1	1	0	0	0	0	0	0	0
ENSDARG00000036071	19;19;19	27731439;27732244;27749123	27749684;27750171;27750126	-;-;-	18733	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036070	19;19;19;19;19;19	27750304;27750307;27750307;27750307;27750307;27750307	27755621;27755649;27752406;27755447;27755622;27755634	-;-;-;-;-;-	5346	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036069	19;19	27755625;27770122	27773459;27770643	+;+	17835	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000036065	19	27784022	27811308	-	27287	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000056717	19;19	27814191;27814945	27861248;27864383	-;-	50193	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036063	19	27864402	27869421	+	5020	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000091932	19;19	27870004;27872744	27878559;27878497	-;-	8556	0	0	2	0	0	0	0	0	0	0	0	0
ENSDARG00000095427	19;19;19;19;19;19;19	27879711;27879754;27880178;27880299;27880786;27880927;27880986	27885039;27880421;27885017;27885020;27884924;27884988;27884995	-;-;-;-;-;-;-	5329	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000081368	19	27880193	27880259	-	67	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000084802	19	27880881	27880947	-	67	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000084582	19	27881113	27881179	-	67	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000084500	19	27881361	27881427	-	67	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085831	19	27881595	27881661	-	67	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000084989	19	27883711	27883777	-	67	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000083719	19	27883971	27884037	-	67	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085691	19	27884226	27884292	-	67	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000004472	19;19	27895340;27895615	27922145;27922145	+;+	26806	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000079705	19;19	27938202;27938202	27958210;27958054	-;-	20009	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000093704	19;19	27964222;27964236	27986101;27966545	-;-	21880	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000087363	19	27977441	27980235	-	2795	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000089515	19;19	27984008;27984240	27986110;27985608	-;-	2103	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094497	19;19;19	27987483;27987999;27988198	27990871;27989639;27990487	-;-;-	3389	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092887	19;19;19	27993130;27993166;27993718	28004695;27995612;27995582	-;-;-	11566	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000092831	19	27997527	28000514	-	2988	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092498	19	28002600	28004619	-	2020	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000074049	19	28005056	28021543	+	16488	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000094407	19	28005112	28021517	-	16406	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000014588	19;19	28025374;28025405	28192687;28192426	-;-	167314	0	1	1	0	1	0	0	0	0	0	0	0
ENSDARG00000102721	19	28203517	28207131	+	3615	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106655	19	28217974	28218334	-	361	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000062114	19	28223192	28246595	-	23404	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000020509	19;19;19	28252690;28260052;28272500	28273810;28273810;28273792	-;-;-	21121	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056665	19;19;19	28274643;28274643;28303095	28318286;28318282;28307832	+;+;+	43644	0	0	1	0	3	0	0	0	0	0	0	0
ENSDARG00000079276	19;19	28372786;28372896	28382754;28382303	-;-	9969	0	0	1	0	3	0	0	0	0	0	0	0
ENSDARG00000070623	19;19	28386069;28386160	28389928;28388598	+;+	3860	0	1	1	1	0	0	0	0	0	0	0	0
ENSDARG00000056594	19;19	28543431;28543434	28546435;28546443	-;-	3013	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000085894	19	28558912	28559031	+	120	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108834	19;19	28653698;28653698	28654834;28654565	-;-	1137	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000036051	19;19	28671853;28671876	28677753;28677746	+;+	5901	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056583	19;19	28696978;28697314	28699654;28699621	-;-	2677	0	0	4	2	3	0	0	0	0	1	0	0
ENSDARG00000070607	19	28699897	28705990	+	6094	0	0	1	2	3	0	0	0	1	0	0	0
ENSDARG00000011506	19;19;19;19;19;19	28706847;28707153;28707153;28707217;28737456;28747004	28749617;28731730;28735916;28749932;28746874;28749941	+;+;+;+;+;+	43095	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000056572	19	28772530	28783190	-	10661	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000082818	19	28857618	28857737	-	120	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106549	19	29059415	29061161	-	1747	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096312	19;19;19	29093871;29093871;29149435	29196143;29196143;29196158	-;-;-	102288	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000105021	19	29140575	29140697	-	123	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000096389	19	29149825	29204243	-	54419	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000004588	19	29201926	29205186	-	3261	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000095192	19	29204745	29239197	+	34453	0	0	3	0	2	0	0	0	0	0	0	0
ENSDARG00000092592	19	29338718	29362188	-	23471	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000106821	19	29521712	29523471	+	1760	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108837	19	29598978	29600567	-	1590	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000108806	19	29615919	29616034	+	116	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070463	19;19;19	29687162;29687162;29703098	29707234;29707234;29707234	-;-;-	20073	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000075323	19	29708968	29716565	-	7598	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000005625	19;19	29716624;29716624	29746644;29733660	+;+	30021	0	1	0	0	1	0	0	0	0	0	0	0
ENSDARG00000004311	19;19	29750548;29750566	29776559;29776556	+;+	26012	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035895	19;19;19;19	29794809;29796263;29803415;29803415	29849827;29849886;29849885;29849885	-;-;-;-	55078	0	0	3	0	1	0	1	0	0	0	0	0
ENSDARG00000082530	19	30197782	30197899	-	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035715	19;19	30210751;30210793	30212892;30213499	+;+	2749	0	2	10	3	7	3	0	0	0	0	0	0
ENSDARG00000015427	19;19;19;19	30221386;30221386;30221400;30227469	30231335;30231334;30227525;30228419	+;+;+;+	9950	0	0	3	1	2	0	0	0	0	0	0	0
ENSDARG00000017445	19;19;19	30235187;30235191;30242672	30245563;30245506;30245505	-;-;-	10377	1	0	2	0	1	0	0	0	0	1	0	1
ENSDARG00000077037	19	30249145	30266089	-	16945	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000056213	19;19;19;19	30266910;30266936;30266969;30271723	30272905;30272893;30269723;30273021	+;+;+;+	6112	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000044980	19;19	30274546;30279176	30285802;30300316	-;-	25771	0	0	0	1	1	0	0	0	1	0	0	0
ENSDARG00000108710	19;19	30560077;30643432	30643668;30713539	-;-	153463	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070475	19;19;19	30761363;30761990;30763275	30767042;30762885;30771746	-;-;-	10384	0	0	1	0	3	0	0	0	0	0	0	0
ENSDARG00000070479	19;19	30800678;30800686	30812105;30811865	+;+	11428	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000070480	19	30814231	30816783	-	2553	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000032651	19;19;19	30822568;30822820;30822820	30834926;30833289;30834722	-;-;-	12359	1	1	0	0	7	1	0	0	0	0	0	1
ENSDARG00000007065	19	30835804	30841588	+	5785	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000031795	19;19;19	30841600;30842019;30855165	30860324;30844437;30860298	-;-;-	18725	0	0	2	0	2	0	0	0	0	0	1	0
ENSDARG00000056165	19;19	30862812;30868346	30880921;30880929	+;+	18118	0	0	0	0	1	0	0	0	0	0	0	0
ENSDARG00000077531	19;19	30887769;30887968	30923600;30922946	-;-	35832	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000070491	19;19	30930434;30934968	30975304;30937639	-;-	44871	0	0	1	0	1	0	0	0	0	0	0	0
ENSDARG00000080804	19	30931142	30931260	+	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000081497	19	31043630	31043747	+	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000035907	19;19;19	31046140;31068574;31075216	31096365;31096351;31096837	+;+;+	50698	0	1	3	2	4	1	0	0	0	0	0	0
ENSDARG00000032876	19;19;19;19	31135454;31135454;31146008;31165496	31212691;31212691;31212769;31212650	-;-;-;-	77316	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000034956	19	31218200	31223848	-	5649	0	0	0	0	0	0	0	0	0	0	0	2
ENSDARG00000106880	19	31243877	31247784	-	3908	0	0	0	0	0	0	0	0	0	0	0	0
